No,Student ID,Level Cohort,Term No / Semester No,Subject Code,Subject Status,Subject Status,Subject Credit Hours,Subject Marks,Subject Grade
2207,0026270,DECE1908,1,EDU 1100,Completed,Active,3,57,C+
2208,0026270,DECE1908,1,MPU 2163,Completed,Active,3,65,P
2209,0026270,DECE1908,1,PSY 1100,Completed,Active,3,57,C+
2210,0026270,DECE1908,2,ECE 1110,Completed,Active,3,50,C
2211,0026270,DECE1908,2,EDU 1110,Completed,Active,2,80,A
2212,0026270,DECE1908,2,PSY 1110,Completed,Active,3,61,B-
2213,0026270,DECE1908,3,EDU 1140,Completed,Active,4,77,A-
2214,0026270,DECE1908,3,EDU 1150,Completed,Active,4,70,B+
2215,0026270,DECE1908,3,EDU 1210,Completed,Active,3,64,B-
2216,0026270,DECE1908,3,EDU 1230,Completed,Active,3,72,B+
2217,0026270,DECE1908,3,ENG 1100,Completed,Active,2,78,A-
2218,0026270,DECE1908,3,GEN 1120,Completed,Active,2,67,P
2219,0026270,DECE1908,4,COM 1100,Completed,Active,2,86,P
2220,0026270,DECE1908,4,ECE 1120,Completed,Active,3,65,B
2221,0026270,DECE1908,4,ECE 1200,Completed,Active,3,65,B
2222,0026270,DECE1908,4,ECE 1210,Completed,Active,3,69,B
2223,0026270,DECE1908,4,EDU 1120,Completed,Active,2,79,A-
2224,0026270,DECE1908,4,EDU 1240,Completed,Active,3,67,B
2225,0026270,DECE1908,4,MGT 1200,Completed,Active,3,70,B+
2226,0026270,DECE1908,5,ECE 1130,Completed,Active,3,78,A-
2227,0026270,DECE1908,5,ECE 1220,Completed,Active,3,59,C+
2228,0026270,DECE1908,5,EDU 1130,Completed,Active,2,68,B
2229,0026270,DECE1908,5,EDU 1160,Completed,Active,3,65,B
2230,0026270,DECE1908,5,EDU 1220,Completed,Active,3,78,A-
2231,0026270,DECE1908,5,PSY 1200,Completed,Active,3,66,B
2232,0026270,DECE1908,5,SER 1100,Completed,Active,2,77,P
2233,0026270,DECE1908,6,INT 1230,Completed,Active,4,69,B
2234,0026270,DECE1908,7,INT 1240,Completed,Active,4,75,A-
2235,0024758,DECE1804,1,ECE 1100,Completed,Active,3,76,A-
2236,0024758,DECE1804,1,ECE 1110,Completed,Active,3,50,C
2237,0024758,DECE1804,1,EDU 1100,Completed,Active,3,60,B-
2238,0024758,DECE1804,1,EDU 1230,Completed,Active,3,66,B
2239,0024758,DECE1804,1,MPU 2163,Completed,Active,3,81,P
2240,0024758,DECE1804,1,PSY 1100,Completed,Active,3,57,C+
2241,0024758,DECE1804,2,CSC 1200,Completed,Active,3,72,B+
2242,0024758,DECE1804,2,EDU 1140,Completed,Active,4,68,B
2243,0024758,DECE1804,2,EDU 1150,Completed,Active,4,67,B
2244,0024758,DECE1804,2,EDU 1210,Completed,Active,3,60,B-
2245,0024758,DECE1804,2,ENG 1100,Completed,Active,2,67,B
2246,0024758,DECE1804,2,GEN 1120,Completed,Active,2,65,P
2247,0024758,DECE1804,2,SER 1100,Completed,Active,2,72,P
2248,0024758,DECE1804,3,ECE 1230,Completed,Active,4,63,B-
2249,0024758,DECE1804,4,COM 1100,Completed,Active,2,68,P
2250,0024758,DECE1804,4,ECE 1220,Completed,Active,3,75,A-
2251,0024758,DECE1804,4,EDU 1130,Completed,Active,2,73,B+
2252,0024758,DECE1804,4,EDU 1220,Completed,Active,3,68,B
2253,0024758,DECE1804,4,MGT 1200,Completed,Active,3,70,B+
2254,0024758,DECE1804,4,PSY 1110,Completed,Active,3,68,B
2255,0024758,DECE1804,4,PSY 1200,Completed,Active,3,71,B+
2256,0024758,DECE1804,5,ECE 1120,Completed,Active,3,76,A-
2257,0024758,DECE1804,5,ECE 1130,Completed,Active,3,67,B
2258,0024758,DECE1804,5,ECE 1200,Completed,Active,3,67,B
2259,0024758,DECE1804,5,ECE 1210,Completed,Active,3,57,C+
2260,0024758,DECE1804,5,EDU 1120,Completed,Active,2,85,A
2261,0024758,DECE1804,5,EDU 1160,Completed,Active,3,61,B-
2262,0024758,DECE1804,6,ECE 1140,Completed,Active,3,77,A-
2263,0024758,DECE1804,6,EDU 1110,Completed,Active,2,75,A-
2264,0024758,DECE1804,6,EDU 1240,Completed,Active,3,70,B+
2265,0024758,DECE1804,7,INT 1240,Completed,Active,4,80,A
2266,0021221,DECE1401,1,ECE 1100,Active,Active,3,57,C+
2267,0021221,DECE1401,1,ECE 1120,Active,Active,3,38,F
2268,0021221,DECE1401,1,ECE 1130,Active,Active,3,54,C
2269,0021221,DECE1401,2,COM 1100,Completed,Active,2,27,F
2270,0021221,DECE1401,2,EDU 1100,Completed,Active,3,31,F
2271,0021221,DECE1401,2,EDU 1110,Completed,Active,2,52,C
2272,0021221,DECE1401,2,EDU 1130,Completed,Active,2,50,C
2273,0021221,DECE1401,2,EDU 1230,Completed,Active,3,50,C
2274,0021221,DECE1401,2,MPU 2163,Completed,Active,3,18,F
2275,0021221,DECE1401,2,PSY 1100,Completed,Active,3,69,B
2276,0021221,DECE1401,3,ECE 1110,Completed,Active,3,56,C+
2277,0021221,DECE1401,3,ECE 1220,Completed,Active,3,44,D
2278,0021221,DECE1401,3,EDU 1100,Completed,Repeat,3,60,B-
2279,0021221,DECE1401,3,EDU 1140,Completed,Active,4,62,B-
2280,0021221,DECE1401,3,EDU 1210,Completed,Active,3,57,C+
2281,0021221,DECE1401,3,GEN 1120,Completed,Active,2,61,P
2282,0021221,DECE1401,4,COM 1100,Completed,Repeat,2,65,P
2283,0021221,DECE1401,4,EDU 1120,Completed,Active,2,64,B-
2284,0021221,DECE1401,4,EDU 1160,Completed,Active,3,62,B-
2285,0021221,DECE1401,4,SER 1100,Completed,Active,2,62,P
2286,0021221,DECE1401,5,ECE 1120,Completed,Repeat,3,57,C+
2287,0021221,DECE1401,5,ECE 1220,Completed,Repeat,3,61,B-
2288,0021221,DECE1401,5,EDU 1150,Completed,Active,4,60,B-
2289,0021221,DECE1401,5,ENG 1100,Completed,Active,2,57,C+
2290,0021221,DECE1401,5,MGT 1200,Completed,Active,3,67,B
2291,0021221,DECE1401,5,MPU 2163,Completed,Repeat,3,60,P
2292,0021221,DECE1401,6,CSC 1200,Completed,Active,3,51,C
2293,0021221,DECE1401,6,ECE 1140,Completed,Active,3,61,B-
2294,0021221,DECE1401,6,ECE 1210,Completed,Active,3,57,C+
2295,0021221,DECE1401,6,EDU 1240,Completed,Active,3,60,B-
2296,0021221,DECE1401,6,PSY 1110,Completed,Active,3,61,B-
2297,0021221,DECE1401,7,ECE 1230,Completed,Active,4,69,B
2298,0021221,DECE1401,8,ECE 1200,Completed,Active,3,56,C+
2299,0021221,DECE1401,8,EDU 1220,Completed,Active,3,66,B
2300,0021221,DECE1401,8,PSY 1200,Completed,Active,3,51,C
2301,0021221,DECE1401,9,ECE 1240,Completed,Active,4,65,B
2302,0024784,DECE1804,1,ECE 1100,Completed,Active,3,81,A
2303,0024784,DECE1804,1,ECE 1110,Completed,Active,3,64,B-
2304,0024784,DECE1804,1,EDU 1100,Completed,Active,3,58,C+
2305,0024784,DECE1804,1,EDU 1230,Completed,Active,3,79,A-
2306,0024784,DECE1804,1,MPU 2163,Completed,Active,3,80,P
2307,0024784,DECE1804,1,PSY 1100,Completed,Active,3,70,B+
2308,0024784,DECE1804,2,CSC 1200,Completed,Active,3,77,A-
2309,0024784,DECE1804,2,EDU 1140,Completed,Active,4,72,B+
2310,0024784,DECE1804,2,EDU 1150,Completed,Active,4,73,B+
2311,0024784,DECE1804,2,EDU 1210,Completed,Active,3,60,B-
2312,0024784,DECE1804,2,ENG 1100,Completed,Active,2,78,A-
2313,0024784,DECE1804,2,GEN 1120,Completed,Active,2,75,P
2314,0024784,DECE1804,2,SER 1100,Completed,Active,2,77,P
2315,0024784,DECE1804,3,ECE 1230,Completed,Active,4,70,B+
2316,0024784,DECE1804,4,COM 1100,Completed,Active,2,80,P
2317,0024784,DECE1804,4,ECE 1220,Completed,Active,3,63,B-
2318,0024784,DECE1804,4,EDU 1130,Completed,Active,2,73,B+
2319,0024784,DECE1804,4,EDU 1220,Completed,Active,3,72,B+
2320,0024784,DECE1804,4,MGT 1200,Completed,Active,3,80,A
2321,0024784,DECE1804,4,PSY 1110,Completed,Active,3,70,B+
2322,0024784,DECE1804,4,PSY 1200,Completed,Active,3,69,B
2323,0024784,DECE1804,5,ECE 1120,Completed,Active,3,71,B+
2324,0024784,DECE1804,5,ECE 1130,Completed,Active,3,79,A-
2325,0024784,DECE1804,5,ECE 1200,Completed,Active,3,75,A-
2326,0024784,DECE1804,5,ECE 1210,Completed,Active,3,69,B
2327,0024784,DECE1804,5,EDU 1120,Completed,Active,2,90,A+
2328,0024784,DECE1804,5,EDU 1160,Completed,Active,3,72,B+
2329,0024784,DECE1804,6,ECE 1140,Completed,Active,3,89,A
2330,0024784,DECE1804,6,EDU 1110,Completed,Active,2,88,A
2331,0024784,DECE1804,6,EDU 1240,Completed,Active,3,81,A
2332,0024784,DECE1804,7,INT 1240,Completed,Active,4,86,A
2333,0029180,DSW_PT2208,1,GEN 1001,Completed,Active,2,95,A+
2334,0029180,DSW_PT2208,1,PSY 1004,Completed,Active,3,86,A
2335,0029180,DSW_PT2208,1,SOC 1101,Completed,Active,3,85,A
2336,0029180,DSW_PT2208,1,SWK 1101,Completed,Active,3,84,A
2337,0029180,DSW_PT2208,2,ENG 1110,Completed,Active,2,82,A
2338,0029180,DSW_PT2208,2,SSC 2010,Completed,Active,2,78,A-
2339,0029180,DSW_PT2208,2,SWK 1102,Completed,Active,3,80,A
2340,0029180,DSW_PT2208,2,SWK 1103,Completed,Active,4,74,B+
2341,0029180,DSW_PT2208,3,SWK 1108,Completed,Active,3,93,A+
2342,0029180,DSW_PT2208,3,SWK 1210,Completed,Active,2,95,A+
2343,0029180,DSW_PT2208,4,SER 1100,Completed,Active,2,82,A
2344,0029180,DSW_PT2208,4,SWK 1106,Completed,Active,3,73,B+
2345,0029180,DSW_PT2208,4,SWK 1202,Completed,Active,4,85,A
2346,0029180,DSW_PT2208,4,SWK 1207,Completed,Active,3,78,A-
2347,0029180,DSW_PT2208,5,INT 1111,Completed,Active,2,84,A
2348,0029180,DSW_PT2208,5,MPU 2192,Completed,Active,2,79,A-
2349,0029180,DSW_PT2208,5,SWK 1104,Completed,Active,4,90,A+
2350,0029180,DSW_PT2208,5,SWK 1206,Completed,Active,3,94,A+
2351,0029180,DSW_PT2208,6,INT 1112,Completed,Active,4,84,A
2352,0029180,DSW_PT2208,7,INT 1114,Completed,Active,3,92,A+
2353,0029180,DSW_PT2208,7,SWK 1107,Completed,Active,3,85,A
2354,0029180,DSW_PT2208,7,SWK 1204,Completed,Active,3,77,A-
2355,0029180,DSW_PT2208,7,SWK 1205,Completed,Active,3,87,A
2356,0029180,DSW_PT2208,8,INT 1211,Completed,Active,2,88,A
2357,0029180,DSW_PT2208,8,SWK 1105,Completed,Active,4,82,A
2358,0029180,DSW_PT2208,8,SWK 1109,Completed,Active,3,82,A
2359,0029180,DSW_PT2208,9,INT 1212,Completed,Active,4,90,A+
2360,0030995,DECE2501,1,CDT 4013,Completed,Active,3,70,B+
2361,0030995,DECE2501,1,CLE 4013,Completed,Active,3,65,B
2362,0030995,DECE2501,1,CLE 4023,Completed,Active,3,66,B
2363,0030995,DECE2501,1,CLE 4033,Completed,Active,3,68,B
2364,0030995,DECE2501,1,CLE 4043,Completed,Active,3,65,B
2365,0030995,DECE2501,1,SER 1100,Completed,Active,2,87,A
2366,0030995,DECE2501,2,CLE 4053,Completed,Active,3,69,B
2367,0030995,DECE2501,2,FAC 4013,Completed,Active,3,72,B+
2368,0030995,DECE2501,2,MPU 2222,Completed,Active,2,97,A+
2369,0029617,DECE2306,1,CLE 4053,Completed,Active,3,65,B
2370,0029617,DECE2306,1,FAC 4013,Completed,Active,3,72,B+
2371,0029617,DECE2306,1,GEN 1001,Completed,Active,2,81,A
2372,0029617,DECE2306,2,AAM 4014,Completed,Active,4,75,A-
2373,0029617,DECE2306,2,CLE 4063,Completed,Active,3,66,B
2374,0029617,DECE2306,2,CLE 4073,Completed,Active,3,63,B-
2375,0029617,DECE2306,2,CLE 4083,Completed,Active,3,80,A
2376,0029617,DECE2306,2,ENG 4013,Completed,Active,3,71,B+
2377,0029617,DECE2306,2,MPU 2192,Completed,Active,2,68,B
2378,0029617,DECE2306,3,CDT 4013,Completed,Active,3,76,A-
2379,0029617,DECE2306,3,CLE 4013,Completed,Active,3,82,A
2380,0029617,DECE2306,3,CLE 4023,Completed,Active,3,78,A-
2381,0029617,DECE2306,3,CLE 4033,Completed,Active,3,85,A
2382,0029617,DECE2306,3,CLE 4043,Completed,Active,3,86,A
2383,0029617,DECE2306,3,SER 1100,Completed,Active,2,78,A-
2384,0029617,DECE2306,4,CLE 4123,Completed,Active,3,63,B-
2385,0029617,DECE2306,4,CLE 4133,Completed,Active,3,69,B
2386,0029617,DECE2306,4,SSC 2010,Completed,Active,2,82,A
2387,0029617,DECE2306,5,AAM 4023,Completed,Active,3,77,A-
2388,0029617,DECE2306,5,CLE 4143,Completed,Active,3,83,A
2389,0029617,DECE2306,5,CLE 4153,Completed,Active,3,66,B
2390,0029617,DECE2306,5,PDT 4013,Completed,Active,3,75,A-
2391,0029617,DECE2306,5,PDT 4023,Completed,Active,3,77,A-
2392,0029617,DECE2306,6,CDT 4024,Completed,Active,4,87,A
2393,0029617,DECE2306,6,CDT 4033,Completed,Active,3,83,A
2394,0029617,DECE2306,6,CLE 4093,Completed,Active,3,68,B
2395,0029617,DECE2306,6,CLE 4103,Completed,Active,3,74,B+
2396,0029617,DECE2306,6,CLE 4113,Completed,Active,3,77,A-
2397,0029617,DECE2306,7,PDT 4034,Completed,Active,4,86,A
2398,0029617,DECE2306,7,PDT 4044,Completed,Active,4,86,A
2399,0028202,DECE2108,1,ECE 1100,Completed,Active,3,76,A-
2400,0028202,DECE2108,1,ECE 1120,Completed,Active,3,61,B-
2401,0028202,DECE2108,1,EDU 1120,Completed,Active,2,91,A+
2402,0028202,DECE2108,1,EDU 1140,Completed,Active,4,68,B
2403,0028202,DECE2108,1,EDU 1230,Completed,Active,3,59,C+
2404,0028202,DECE2108,1,PSY 1100,Completed,Active,3,78,A-
2405,0028202,DECE2108,2,ECE 1130,Completed,Active,3,60,B-
2406,0028202,DECE2108,2,ECE 1210,Completed,Active,3,55,C+
2407,0028202,DECE2108,2,EDU 1110,Completed,Active,2,77,A-
2408,0028202,DECE2108,2,EDU 1150,Completed,Active,4,70,B+
2409,0028202,DECE2108,2,EDU 1240,Completed,Active,3,63,B-
2410,0028202,DECE2108,2,PSY 1110,Completed,Active,3,68,B
2411,0028202,DECE2108,3,INT 1230,Completed,Active,4,72,B+
2412,0028202,DECE2108,4,CSC 1200,Completed,Active,3,66,B
2413,0028202,DECE2108,4,ECE 1110,Completed,Active,3,77,A-
2414,0028202,DECE2108,4,ECE 1220,Completed,Active,3,56,C+
2415,0028202,DECE2108,4,EDU 1100,Completed,Active,3,69,B
2416,0028202,DECE2108,4,EDU 1210,Completed,Active,3,59,C+
2417,0028202,DECE2108,4,ENG 1100,Completed,Active,2,75,A-
2418,0028202,DECE2108,4,MPU 2163,Completed,Active,3,60,P
2419,0028202,DECE2108,5,ECE 1140,Completed,Active,3,76,A-
2420,0028202,DECE2108,5,EDU 1130,Completed,Active,2,67,B
2421,0028202,DECE2108,5,EDU 1220,Completed,Active,3,68,B
2422,0028202,DECE2108,5,MGT 1200,Completed,Active,3,81,A
2423,0028202,DECE2108,5,PSY 1200,Completed,Active,3,66,B
2424,0028202,DECE2108,5,SER 1100,Completed,Active,2,75,P
2425,0028202,DECE2108,6,ECE 1200,Completed,Active,3,78,A-
2426,0028202,DECE2108,6,EDU 1160,Completed,Active,3,72,B+
2427,0028202,DECE2108,6,GEN 1001,Completed,Active,2,78,P
2428,0028202,DECE2108,6,SSC 2010,Completed,Active,2,75,P
2429,0028202,DECE2108,7,INT 1240,Completed,Active,4,76,A-
2430,0020454,DECE1501,1,ECE 1100,Active,Active,3,85,A
2431,0020454,DECE1501,1,EDU 1120,Active,Active,2,78,A-
2432,0020454,DECE1501,1,EDU 1130,Active,Active,2,67,B
2433,0020454,DECE1501,1,SER 1100,Active,Active,2,83,P
2434,0020454,DECE1501,2,ECE 1110,Completed,Active,3,84,A
2435,0020454,DECE1501,2,ECE 1120,Completed,Active,3,75,A-
2436,0020454,DECE1501,2,EDU 1100,Completed,Active,3,80,A
2437,0020454,DECE1501,2,EDU 1110,Completed,Active,2,86,A
2438,0020454,DECE1501,2,ENG 1100,Completed,Active,2,87,A
2439,0020454,DECE1501,2,MPU 2163,Completed,Active,3,64,P
2440,0020454,DECE1501,2,PSY 1100,Completed,Active,3,64,B-
2441,0020454,DECE1501,3,ECE 1130,Completed,Active,3,78,A-
2442,0020454,DECE1501,3,ECE 1140,Completed,Active,3,69,B
2443,0020454,DECE1501,3,EDU 1140,Completed,Active,4,68,B
2444,0020454,DECE1501,3,EDU 1150,Completed,Active,4,76,A-
2445,0020454,DECE1501,3,GEN 1120,Completed,Active,2,79,P
2446,0020454,DECE1501,3,MPU 2213,Completed,Active,3,70,P
2447,0020454,DECE1501,3,PSY 1110,Completed,Active,3,81,A
2448,0020454,DECE1501,4,ECE 1230,Completed,Active,4,66,B
2449,0020454,DECE1501,5,ECE 1200,Completed,Active,3,66,B
2450,0020454,DECE1501,5,ECE 1210,Completed,Active,3,66,B
2451,0020454,DECE1501,5,EDU 1210,Completed,Active,3,73,B+
2452,0020454,DECE1501,5,EDU 1220,Completed,Active,3,80,A
2453,0020454,DECE1501,5,EDU 1230,Completed,Active,3,75,A-
2454,0020454,DECE1501,5,MGT 1200,Completed,Active,3,75,A-
2455,0020454,DECE1501,6,COM 1100,Completed,Active,2,64,P
2456,0020454,DECE1501,6,CSC 1200,Completed,Active,3,83,A
2457,0020454,DECE1501,6,ECE 1220,Completed,Active,3,82,A
2458,0020454,DECE1501,6,EDU 1160,Completed,Active,3,83,A
2459,0020454,DECE1501,6,EDU 1240,Completed,Active,3,77,A-
2460,0020454,DECE1501,6,PSY 1200,Completed,Active,3,72,B+
2461,0020454,DECE1501,7,ECE 1240,Completed,Active,4,58,C+
2462,0029386,DECE2301,1,AAM 4014,Completed,Active,4,71,B+
2463,0029386,DECE2301,1,CLE 4013,Completed,Active,3,68,B
2464,0029386,DECE2301,1,CLE 4053,Completed,Active,3,83,A
2465,0029386,DECE2301,1,CLE 4073,Completed,Active,3,82,A
2466,0029386,DECE2301,1,CLE 4083,Completed,Active,3,74,B+
2467,0029386,DECE2301,1,FAC 4013,Completed,Active,3,74,B+
2468,0029386,DECE2301,2,CLE 4023,Completed,Active,3,79,A-
2469,0029386,DECE2301,2,CLE 4033,Completed,Active,3,75,A-
2470,0029386,DECE2301,2,GEN 1001,Completed,Active,2,87,A
2471,0029386,DECE2301,3,CDT 4013,Completed,Active,3,76,A-
2472,0029386,DECE2301,3,CLE 4043,Completed,Active,3,73,B+
2473,0029386,DECE2301,3,CLE 4063,Completed,Active,3,77,A-
2474,0029386,DECE2301,3,ENG 4013,Completed,Active,3,76,A-
2475,0029386,DECE2301,3,MPU 2192,Completed,Active,2,76,A-
2476,0029386,DECE2301,3,SER 1100,Completed,Active,2,77,A-
2477,0029386,DECE2301,4,CDT 4024,Completed,Active,4,85,A
2478,0029386,DECE2301,4,CDT 4033,Completed,Active,3,75,A-
2479,0029386,DECE2301,4,CLE 4093,Completed,Active,3,65,B
2480,0029386,DECE2301,4,CLE 4103,Completed,Active,3,80,A
2481,0029386,DECE2301,4,CLE 4113,Completed,Active,3,77,A-
2482,0029386,DECE2301,5,CLE 4123,Completed,Active,3,70,B+
2483,0029386,DECE2301,5,CLE 4133,Completed,Active,3,72,B+
2484,0029386,DECE2301,5,SSC 2010,Completed,Active,2,86,A
2485,0029386,DECE2301,6,AAM 4023,Completed,Active,3,75,A-
2486,0029386,DECE2301,6,CLE 4143,Completed,Active,3,79,A-
2487,0029386,DECE2301,6,CLE 4153,Completed,Active,3,78,A-
2488,0029386,DECE2301,6,PDT 4013,Completed,Active,3,71,B+
2489,0029386,DECE2301,6,PDT 4023,Completed,Active,3,81,A
2490,0029386,DECE2301,7,PDT 4034,Completed,Active,4,85,A
2491,0029386,DECE2301,7,PDT 4044,Completed,Active,4,85,A
2492,0028736,DDB2205,1,BUS 1202,Completed,Active,3,63,B-
2493,0028736,DDB2205,1,MKT 1100,Completed,Active,3,75,A-
2494,0028736,DDB2205,1,MPU 2213,Completed,Active,3,68,P
2495,0028736,DDB2205,2,COM 1101,Completed,Active,3,74,B+
2496,0028736,DDB2205,2,CSC 1100,Completed,Active,3,88,A
2497,0028736,DDB2205,2,ECO 1100,Completed,Active,3,80,A
2498,0028736,DDB2205,2,FIN 1101,Completed,Active,3,78,A-
2499,0028736,DDB2205,2,MGT 1100,Completed,Active,3,72,B+
2500,0028736,DDB2205,2,MPU 2162,Completed,Active,2,81,P
2501,0028736,DDB2205,3,BUS 1100,Completed,Active,3,89,A
2502,0028736,DDB2205,3,BUS 1200,Completed,Active,3,82,A
2503,0028736,DDB2205,3,FIN 1100,Completed,Active,3,83,A
2504,0028736,DDB2205,3,MGT 1101,Completed,Active,3,78,A-
2505,0028736,DDB2205,3,SER 1100,Completed,Active,2,79,P
2506,0028736,DDB2205,3,STA 1100,Completed,Active,3,80,A
2507,0028736,DDB2205,4,BUS 1201,Completed,Active,3,76,A-
2508,0028736,DDB2205,4,MKT 1207,Completed,Active,3,80,A
2509,0028736,DDB2205,4,SSC 2010,Completed,Active,2,73,P
2510,0028736,DDB2205,5,BUS 1101,Completed,Active,3,67,B
2511,0028736,DDB2205,5,BUS 1103,Completed,Active,3,80,A
2512,0028736,DDB2205,5,BUS 1203,Completed,Active,3,84,A
2513,0028736,DDB2205,5,BUS 1204,Completed,Active,3,80,A
2514,0028736,DDB2205,5,BUS 1205,Completed,Active,3,67,B
2515,0028736,DDB2205,5,ECO 1200,Completed,Active,3,71,B+
2516,0028736,DDB2205,6,BUS 1207,Completed,Active,4,81,A
2517,0028736,DDB2205,6,BUS 1208,Completed,Active,3,84,A
2518,0028736,DDB2205,6,CSC 1113,Completed,Active,3,76,A-
2519,0028736,DDB2205,6,CSC 1221,Completed,Active,3,81,A
2520,0028736,DDB2205,6,CSC 1222,Completed,Active,3,87,A
2521,0028736,DDB2205,7,INT 1261,Completed,Active,6,71,B+
2522,0026576,DECE1908,1,CSC 1200,Completed,Active,3,58,C+
2523,0026576,DECE1908,1,ECE 1100,Completed,Active,3,62,B-
2524,0026576,DECE1908,1,ECE 1140,Completed,Active,3,63,B-
2525,0026576,DECE1908,1,EDU 1100,Completed,Active,3,64,B-
2526,0026576,DECE1908,1,MPU 2163,Completed,Active,3,59,P
2527,0026576,DECE1908,1,PSY 1100,Completed,Active,3,63,B-
2528,0026576,DECE1908,2,ECE 1110,Completed,Active,3,59,C+
2529,0026576,DECE1908,2,EDU 1110,Completed,Active,2,70,B+
2530,0026576,DECE1908,2,PSY 1110,Completed,Active,3,60,B-
2531,0026576,DECE1908,3,EDU 1140,Completed,Active,4,68,B
2532,0026576,DECE1908,3,EDU 1150,Completed,Active,4,70,B+
2533,0026576,DECE1908,3,EDU 1210,Completed,Active,3,61,B-
2534,0026576,DECE1908,3,EDU 1230,Completed,Active,3,55,C+
2535,0026576,DECE1908,3,ENG 1100,Completed,Active,2,70,B+
2536,0026576,DECE1908,3,GEN 1120,Completed,Active,2,67,P
2537,0026576,DECE1908,4,COM 1100,Completed,Active,2,80,P
2538,0026576,DECE1908,4,ECE 1120,Completed,Active,3,65,B
2539,0026576,DECE1908,4,ECE 1200,Completed,Active,3,65,B
2540,0026576,DECE1908,4,ECE 1210,Completed,Active,3,69,B
2541,0026576,DECE1908,4,EDU 1120,Completed,Active,2,83,A
2542,0026576,DECE1908,4,EDU 1240,Completed,Active,3,70,B+
2543,0026576,DECE1908,4,MGT 1200,Completed,Active,3,75,A-
2544,0026576,DECE1908,5,ECE 1130,Completed,Active,3,72,B+
2545,0026576,DECE1908,5,ECE 1220,Completed,Active,3,75,A-
2546,0026576,DECE1908,5,EDU 1130,Completed,Active,2,67,B
2547,0026576,DECE1908,5,EDU 1160,Completed,Active,3,73,B+
2548,0026576,DECE1908,5,EDU 1220,Completed,Active,3,63,B-
2549,0026576,DECE1908,5,PSY 1200,Completed,Active,3,70,B+
2550,0026576,DECE1908,5,SER 1100,Completed,Active,2,62,P
2551,0026576,DECE1908,6,INT 1230,Completed,Active,4,80,A
2552,0026576,DECE1908,7,INT 1240,Completed,Active,4,79,A-
2553,0028208,DECE2108,1,ECE 1100,Completed,Active,3,82,A
2554,0028208,DECE2108,1,ECE 1120,Completed,Active,3,75,A-
2555,0028208,DECE2108,1,EDU 1120,Completed,Active,2,91,A+
2556,0028208,DECE2108,1,EDU 1140,Completed,Active,4,63,B-
2557,0028208,DECE2108,1,EDU 1230,Completed,Active,3,64,B-
2558,0028208,DECE2108,1,PSY 1100,Completed,Active,3,85,A
2559,0028208,DECE2108,2,ECE 1130,Completed,Active,3,79,A-
2560,0028208,DECE2108,2,ECE 1210,Completed,Active,3,69,B
2561,0028208,DECE2108,2,EDU 1110,Completed,Active,2,77,A-
2562,0028208,DECE2108,2,EDU 1150,Completed,Active,4,75,A-
2563,0028208,DECE2108,2,EDU 1240,Completed,Active,3,77,A-
2564,0028208,DECE2108,2,PSY 1110,Completed,Active,3,74,B+
2565,0028208,DECE2108,3,INT 1230,Completed,Active,4,69,B
2566,0028208,DECE2108,4,CSC 1200,Completed,Active,3,73,B+
2567,0028208,DECE2108,4,ECE 1110,Completed,Active,3,80,A
2568,0028208,DECE2108,4,ECE 1220,Completed,Active,3,71,B+
2569,0028208,DECE2108,4,EDU 1100,Completed,Active,3,72,B+
2570,0028208,DECE2108,4,EDU 1210,Completed,Active,3,71,B+
2571,0028208,DECE2108,4,ENG 1100,Completed,Active,2,78,A-
2572,0028208,DECE2108,4,MPU 2163,Completed,Active,3,69,P
2573,0028208,DECE2108,5,ECE 1140,Completed,Active,3,80,A
2574,0028208,DECE2108,5,EDU 1130,Completed,Active,2,76,A-
2575,0028208,DECE2108,5,EDU 1220,Completed,Active,3,71,B+
2576,0028208,DECE2108,5,MGT 1200,Completed,Active,3,78,A-
2577,0028208,DECE2108,5,PSY 1200,Completed,Active,3,70,B+
2578,0028208,DECE2108,5,SER 1100,Completed,Active,2,76,P
2579,0028208,DECE2108,6,ECE 1200,Completed,Active,3,85,A
2580,0028208,DECE2108,6,EDU 1160,Completed,Active,3,80,A
2581,0028208,DECE2108,6,GEN 1001,Completed,Active,2,80,P
2582,0028208,DECE2108,6,SSC 2010,Completed,Active,2,80,P
2583,0028208,DECE2108,7,INT 1240,Completed,Active,4,81,A
2584,0027529,DECE2008,1,ECE 1100,Completed,Active,3,63,B-
2585,0027529,DECE2008,1,ECE 1130,Completed,Active,3,61,B-
2586,0027529,DECE2008,1,ECE 1140,Completed,Active,3,58,C+
2587,0027529,DECE2008,1,EDU 1100,Completed,Active,3,44,D
2588,0027529,DECE2008,1,MPU 2163,Completed,Active,3,70,P
2589,0027529,DECE2008,1,PSY 1100,Completed,Active,3,59,C+
2590,0027529,DECE2008,2,ECE 1110,Completed,Active,3,71,B+
2591,0027529,DECE2008,2,EDU 1140,Completed,Active,4,56,C+
2592,0027529,DECE2008,2,EDU 1150,Completed,Active,4,70,B+
2593,0027529,DECE2008,2,EDU 1210,Completed,Active,3,61,B-
2594,0027529,DECE2008,2,ENG 1100,Completed,Active,2,70,B+
2595,0027529,DECE2008,2,SER 1100,Completed,Active,2,69,P
2596,0027529,DECE2008,3,EDU 1120,Completed,Active,2,86,A
2597,0027529,DECE2008,3,EDU 1220,Completed,Active,3,50,C
